subject,code,course,section,type,days,time
ANTH,491,Practicum In College Teaching,04,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,05,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,06,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,08,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,09,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,10,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,11,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,12,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,13,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,14,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,15,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,18,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,20,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,21,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,22,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,23,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,25,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,29,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,31,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,32,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,33,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,34,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,35,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,36,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,37,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,38,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,39,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,40,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,41,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,42,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,44,Independent Study,,TBA
ANTH,491,Practicum In College Teaching,46,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,04,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,05,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,08,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,09,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,10,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,11,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,12,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,14,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,15,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,22,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,23,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,24,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,28,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,31,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,32,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,33,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,34,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,35,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,37,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,38,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,39,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,40,Independent Study,,TBA
ANTH,493,Advanced Research in Anthro,44,Independent Study,,TBA
ANTH,495,Internship Project,02,Internship,,TBA
ANTH,495,Internship Project,03,Internship,,TBA
ANTH,495,Internship Project,04,Internship,,TBA
ANTH,495,Internship Project,05,Internship,,TBA
ANTH,495,Internship Project,06,Internship,,TBA
ANTH,495,Internship Project,07,Internship,,TBA
ANTH,495,Internship Project,08,Internship,,TBA
ANTH,495,Internship Project,09,Internship,,TBA
ANTH,495,Internship Project,10,Internship,,TBA
ANTH,495,Internship Project,11,Independent Study,,TBA
ANTH,495,Internship Project,12,Internship,,TBA
ANTH,495,Internship Project,13,Internship,,TBA
ANTH,495,Internship Project,14,Internship,,TBA
ANTH,495,Internship Project,15,Internship,,TBA
ANTH,495,Internship Project,16,Internship,,TBA
ANTH,495,Internship Project,17,Internship,,TBA
ANTH,495,Internship Project,18,Internship,,TBA
ANTH,495,Internship Project,19,Internship,,TBA
ANTH,495,Internship Project,20,Internship,,TBA
ANTH,495,Internship Project,21,Internship,,TBA
ANTH,495,Internship Project,22,Internship,,TBA
ANTH,495,Internship Project,23,Internship,,TBA
ANTH,495,Internship Project,25,Internship,,TBA
ANTH,495,Internship Project,26,Internship,,TBA
ANTH,495,Internship Project,27,Internship,,TBA
ANTH,495,Internship Project,29,Internship,,TBA
ANTH,495,Internship Project,31,Internship,,TBA
ANTH,495,Internship Project,32,Internship,,TBA
ANTH,495,Internship Project,33,Independent Study,,TBA
ANTH,495,Internship Project,34,Internship,,TBA
ANTH,495,Internship Project,35,Internship,,TBA
ANTH,495,Internship Project,36,Internship,,TBA
ANTH,495,Internship Project,37,Internship,,TBA
ANTH,495,Internship Project,38,Internship,,TBA
ANTH,495,Internship Project,40,Internship,,TBA
ANTH,495,Internship Project,41,Independent Study,,TBA
ANTH,495,Internship Project,44,Independent Study,,TBA
ANTH,497,Independent Work,02,Independent Study,,TBA
ANTH,497,Independent Work,03,Independent Study,,TBA
ANTH,497,Independent Work,04,Independent Study,,TBA
ANTH,497,Independent Work,05,Independent Study,,TBA
ANTH,497,Independent Work,06,Independent Study,,TBA
ANTH,497,Independent Work,07,Independent Study,,TBA
ANTH,497,Independent Work,08,Independent Study,,TBA
ANTH,497,Independent Work,09,Independent Study,,TBA
ANTH,497,Independent Work,10,Independent Study,,TBA
ANTH,497,Independent Work,11,Independent Study,,TBA
ANTH,497,Independent Work,12,Independent Study,,TBA
ANTH,497,Independent Work,13,Independent Study,,TBA
ANTH,497,Independent Work,14,Independent Study,,TBA
ANTH,497,Independent Work,15,Independent Study,,TBA
ANTH,497,Independent Work,16,Independent Study,,TBA
ANTH,497,Independent Work,17,Independent Study,,TBA
ANTH,497,Independent Work,18,Independent Study,,TBA
ANTH,497,Independent Work,19,Independent Study,,TBA
ANTH,497,Independent Work,20,Independent Study,,TBA
ANTH,497,Independent Work,21,Independent Study,,TBA
ANTH,497,Independent Work,22,Independent Study,,TBA
ANTH,497,Independent Work,23,Independent Study,,TBA
ANTH,497,Independent Work,24,Independent Study,,TBA
ANTH,497,Independent Work,25,Independent Study,,TBA
ANTH,497,Independent Work,26,Independent Study,,TBA
ANTH,497,Independent Work,27,Independent Study,,TBA
ANTH,497,Independent Work,28,Independent Study,,TBA
ANTH,497,Independent Work,29,Independent Study,,TBA
ANTH,497,Independent Work,30,Independent Study,,TBA
ANTH,497,Independent Work,31,Independent Study,,TBA
ANTH,497,Independent Work,32,Independent Study,,TBA
ANTH,497,Independent Work,33,Independent Study,,TBA
ANTH,497,Independent Work,34,Independent Study,,TBA
ANTH,497,Independent Work,35,Independent Study,,TBA
ANTH,497,Independent Work,36,Independent Study,,TBA
ANTH,497,Independent Work,37,Independent Study,,TBA
ANTH,497,Independent Work,38,Independent Study,,TBA
ANTH,497,Independent Work,39,Independent Study,,TBA
ANTH,497,Independent Work,40,Independent Study,,TBA
ANTH,497,Independent Work,41,Independent Study,,TBA
ANTH,497,Independent Work,43,Independent Study,,TBA
ANTH,497,Independent Work,44,Independent Study,,TBA
ANTH,497,Independent Work,46,Independent Study,,TBA
ANTH,499,Senior Honors,02,Independent Study,,TBA
ANTH,499,Senior Honors,03,Independent Study,,TBA
ANTH,499,Senior Honors,04,Independent Study,,TBA
ANTH,499,Senior Honors,05,Independent Study,,TBA
ANTH,499,Senior Honors,06,Independent Study,,TBA
ANTH,499,Senior Honors,07,Independent Study,,TBA
ANTH,499,Senior Honors,08,Independent Study,,TBA
ANTH,499,Senior Honors,09,Independent Study,,TBA
ANTH,499,Senior Honors,10,Independent Study,,TBA
ANTH,499,Senior Honors,11,Independent Study,,TBA
ANTH,499,Senior Honors,12,Independent Study,,TBA
ANTH,499,Senior Honors,13,Independent Study,,TBA
ANTH,499,Senior Honors,14,Independent Study,,TBA
ANTH,499,Senior Honors,15,Independent Study,,TBA
ANTH,499,Senior Honors,16,Independent Study,,TBA
ANTH,499,Senior Honors,17,Independent Study,,TBA
ANTH,499,Senior Honors,18,Independent Study,,TBA
ANTH,499,Senior Honors,19,Independent Study,,TBA
ANTH,499,Senior Honors,20,Independent Study,,TBA
ANTH,499,Senior Honors,21,Independent Study,,TBA
ANTH,499,Senior Honors,22,Independent Study,,TBA
ANTH,499,Senior Honors,23,Independent Study,,TBA
ANTH,499,Senior Honors,24,Independent Study,,TBA
ANTH,499,Senior Honors,25,Independent Study,,TBA
ANTH,499,Senior Honors,26,Independent Study,,TBA
ANTH,499,Senior Honors,27,Independent Study,,TBA
ANTH,499,Senior Honors,28,Independent Study,,TBA
ANTH,499,Senior Honors,29,Independent Study,,TBA
ANTH,499,Senior Honors,30,Independent Study,,TBA
ANTH,499,Senior Honors,31,Independent Study,,TBA
ANTH,499,Senior Honors,32,Independent Study,,TBA
ANTH,499,Senior Honors,33,Independent Study,,TBA
ANTH,499,Senior Honors,34,Independent Study,,TBA
ANTH,499,Senior Honors,35,Independent Study,,TBA
ANTH,499,Senior Honors,36,Independent Study,,TBA
ANTH,499,Senior Honors,37,Independent Study,,TBA
ANTH,499,Senior Honors,38,Independent Study,,TBA
ANTH,499,Senior Honors,39,Independent Study,,TBA
ANTH,499,Senior Honors,40,Independent Study,,TBA
ANTH,499,Senior Honors,41,Independent Study,,TBA
ANTH,499,Senior Honors,44,Independent Study,,TBA
ANTH,511,The Global & Local in Anthro,01,Discussion,R,1:15 pm - 4:15 pm
ANTH,516,Europeanization&Eu Integration,01,Seminar,R,6:00 pm - 9:00 pm
ANTH,517,Linguistic Anthropology,01,Seminar,T,10:05 am - 1:05 pm
ANTH,525,Language Culture And Semiotics,01,Discussion,M,5:50 pm - 8:50 pm
ANTH,538,"Kinship, Gender & Sexuality",01,Discussion,T,4:25 pm - 7:25 pm
ANTH,540,Human Skeletal Biology,01,Discussion,MWF,12:00 pm - 1:00 pm
ANTH,543,Human Biological Variation,01,Discussion,T,1:15 pm - 4:15 pm
ANTH,550,Evo Dynamics ofHuman Pathogens,01,Discussion,R,8:30 am - 11:30 am
ANTH,551,Strategies for Arch Research,01,Discussion,W,1:10 pm - 4:10 pm
ANTH,555,The Practice of Pub Arch,01,Discussion,R,1:15 pm - 4:15 pm
ANTH,559,Molecular Anthropology,01,Discussion,W,1:10 pm - 4:10 pm
ANTH,571Q,Cultures of Expertise,01,Discussion,W,5:50 pm - 8:50 pm
ANTH,572D,Ethical Issues in Anthro,01,Discussion,R,2:50 pm - 5:50 pm
ANTH,572F,Ancient DNA and Forensics Lab,01,Discussion,W,6:30 pm - 9:30 pm
ANTH,572J,Stress Chronobiology Health,01,Discussion,M,6:15 pm - 9:15 pm
ANTH,572L,Lab Practicum: Biomedical Anth,01,Discussion,W,8:30 am - 11:30 am
ANTH,576A,Near East Complex Society,01,Discussion,M,1:10 pm - 4:10 pm
ANTH,576F,Sonora/Northern Mexico,01,Discussion,MWF,8:30 am - 9:30 am
ANTH,583O,Lab Methods in Paleoethnbotany,01,Discussion,TR,11:40 am - 1:05 pm
ANTH,583P,Lithic Technology,01,Discussion,W,9:40 am - 12:40 pm
ANTH,585,Heritage Resource Management,01,Discussion,T,1:15 pm - 4:15 pm
ANTH,591,Teaching College Anthropology,03,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,05,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,06,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,08,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,09,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,10,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,11,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,12,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,13,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,14,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,15,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,16,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,17,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,18,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,19,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,20,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,21,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,22,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,23,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,24,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,25,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,26,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,27,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,28,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,29,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,31,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,32,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,34,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,35,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,36,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,37,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,38,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,39,Independent Study,,TBA
ANTH,591,Teaching College Anthropology,44,Independent Study,,TBA
ANTH,594X,Teaching Laboratory Anth,01,Discussion,,TBA
ANTH,595,Internship,02,Internship,,TBA
ANTH,595,Internship,03,Internship,,TBA
ANTH,595,Internship,04,Internship,,TBA
ANTH,595,Internship,05,Internship,,TBA
ANTH,595,Internship,06,Internship,,TBA
ANTH,595,Internship,07,Internship,,TBA
ANTH,595,Internship,08,Internship,,TBA
ANTH,595,Internship,09,Internship,,TBA
ANTH,595,Internship,10,Internship,,TBA
ANTH,595,Internship,11,Independent Study,,TBA
ANTH,595,Internship,12,Internship,,TBA
ANTH,595,Internship,13,Internship,,TBA
ANTH,595,Internship,14,Internship,,TBA
ANTH,595,Internship,15,Internship,,TBA
ANTH,595,Internship,16,Internship,,TBA
ANTH,595,Internship,17,Internship,,TBA
ANTH,595,Internship,18,Internship,,TBA
ANTH,595,Internship,19,Internship,,TBA
ANTH,595,Internship,20,Internship,,TBA
ANTH,595,Internship,21,Internship,,TBA
ANTH,595,Internship,22,Internship,,TBA
ANTH,595,Internship,23,Internship,,TBA
ANTH,595,Internship,25,Internship,,TBA
ANTH,595,Internship,26,Internship,,TBA
ANTH,595,Internship,27,Internship,,TBA
ANTH,595,Internship,29,Internship,,TBA
ANTH,595,Internship,31,Internship,,TBA
ANTH,595,Internship,32,Internship,,TBA
ANTH,595,Internship,33,Independent Study,,TBA
ANTH,595,Internship,34,Internship,,TBA
ANTH,595,Internship,35,Internship,,TBA
ANTH,595,Internship,36,Internship,,TBA
ANTH,595,Internship,37,Internship,,TBA
ANTH,595,Internship,38,Internship,,TBA
ANTH,595,Internship,39,Internship,,TBA
ANTH,595,Internship,40,Internship,,TBA
ANTH,595,Internship,41,Independent Study,,TBA
ANTH,595,Internship,44,Independent Study,,TBA
ANTH,597,Independent Study,02,Independent Study,,TBA
ANTH,597,Independent Study,03,Independent Study,,TBA
ANTH,597,Independent Study,04,Independent Study,,TBA
ANTH,597,Independent Study,05,Independent Study,,TBA
ANTH,597,Independent Study,06,Independent Study,,TBA
ANTH,597,Independent Study,07,Independent Study,,TBA
ANTH,597,Independent Study,08,Independent Study,,TBA
ANTH,597,Independent Study,09,Independent Study,,TBA
ANTH,597,Independent Study,10,Independent Study,,TBA
ANTH,597,Independent Study,11,Independent Study,,TBA
ANTH,597,Independent Study,12,Independent Study,,TBA
ANTH,597,Independent Study,13,Independent Study,,TBA
ANTH,597,Independent Study,14,Independent Study,,TBA
ANTH,597,Independent Study,15,Independent Study,,TBA
ANTH,597,Independent Study,16,Independent Study,,TBA
ANTH,597,Independent Study,17,Independent Study,,TBA
ANTH,597,Independent Study,18,Independent Study,,TBA
ANTH,597,Independent Study,19,Independent Study,,TBA
ANTH,597,Independent Study,20,Independent Study,,TBA
ANTH,597,Independent Study,21,Independent Study,,TBA
ANTH,597,Independent Study,22,Independent Study,,TBA
ANTH,597,Independent Study,23,Independent Study,,TBA
ANTH,597,Independent Study,24,Independent Study,,TBA
ANTH,597,Independent Study,25,Independent Study,,TBA
ANTH,597,Independent Study,26,Independent Study,,TBA
ANTH,597,Independent Study,27,Independent Study,,TBA
ANTH,597,Independent Study,28,Independent Study,,TBA
ANTH,597,Independent Study,29,Independent Study,,TBA
ANTH,597,Independent Study,30,Independent Study,,TBA
ANTH,597,Independent Study,31,Independent Study,,TBA
ANTH,597,Independent Study,32,Independent Study,,TBA
ANTH,597,Independent Study,33,Independent Study,,TBA
ANTH,597,Independent Study,34,Independent Study,,TBA
ANTH,597,Independent Study,35,Independent Study,,TBA
ANTH,597,Independent Study,36,Independent Study,,TBA
ANTH,597,Independent Study,37,Independent Study,,TBA
ANTH,597,Independent Study,38,Independent Study,,TBA
ANTH,597,Independent Study,39,Independent Study,,TBA
ANTH,597,Independent Study,40,Independent Study,,TBA
ANTH,597,Independent Study,41,Independent Study,,TBA
ANTH,597,Independent Study,42,Independent Study,,TBA
ANTH,597,Independent Study,44,Independent Study,,TBA
ANTH,597A,Independent Study,13,Independent Study,,TBA
ANTH,597A,Independent Study,39,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,02,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,03,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,04,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,05,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,06,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,07,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,08,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,09,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,10,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,11,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,12,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,13,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,14,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,15,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,16,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,17,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,18,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,19,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,20,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,21,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,22,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,23,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,24,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,25,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,26,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,27,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,28,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,29,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,30,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,31,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,32,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,33,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,34,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,35,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,36,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,37,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,38,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,39,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,40,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,41,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,42,Independent Study,,TBA
ANTH,599,Independent Research & Thesis,44,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,02,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,03,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,04,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,05,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,06,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,07,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,08,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,09,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,10,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,11,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,12,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,13,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,14,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,15,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,16,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,17,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,18,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,19,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,20,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,21,Independent Study,,TBA
ANTH,698,Pre-Dissertation Research,22,Independent Study,,TBA
